beta,sigma,kappa,phi_pi,phi_x,sig_d,sig_s,sig_m
0.9968061329067991,2.645160869679587,0.3581510045740674,1.2100982089336456,0.1358331112480584,2.7828251850741363,2.3794497051602006,2.148475203277435
0.9963862969040119,2.6723258130634697,0.34917513668195277,1.3206596205532495,0.13035498113307917,2.836178114636245,2.170490887980567,2.058772746350667
0.9963862969040119,2.6723258130634697,0.34917513668195277,1.3206596205532495,0.13035498113307917,2.836178114636245,2.170490887980567,2.058772746350667
0.9963862969040119,2.6723258130634697,0.34917513668195277,1.3206596205532495,0.13035498113307917,2.836178114636245,2.170490887980567,2.058772746350667
0.9963862969040119,2.6723258130634697,0.34917513668195277,1.3206596205532495,0.13035498113307917,2.836178114636245,2.170490887980567,2.058772746350667
0.9968057352296952,2.577808824584884,0.33476129425291123,1.23916898514827,0.13658951096991792,2.9291972323510076,2.1733106144328485,2.220849681521415
0.9970534285259531,2.721576487731307,0.3628219433940018,1.2144584043605213,0.13570947989654214,3.0010693100569745,2.03764074212844,2.153699816543895
0.9969696020609795,2.79689566534486,0.3758050977472937,1.10134766595187,0.12742294420224207,3.000030809890287,1.960727119045628,1.7947487282707728
0.9969696020609795,2.79689566534486,0.3758050977472937,1.10134766595187,0.12742294420224207,3.000030809890287,1.960727119045628,1.7947487282707728
0.997295444387677,2.792117362025612,0.349798393861832,1.1190523755425137,0.12036197588501228,3.4434627232481554,2.0472101647734267,2.015639286148005
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9970028658048923,2.726806886955736,0.3352189534581172,1.1988274066926492,0.11158347412686175,3.486020263314546,2.375658588568073,1.8236798471579823
0.9968814166873984,2.6145286561807968,0.35950841914950854,1.128712196398865,0.11625547722481146,3.3740706253569983,2.2691694473217203,1.9161522342018136
0.9968814166873984,2.6145286561807968,0.35950841914950854,1.128712196398865,0.11625547722481146,3.3740706253569983,2.2691694473217203,1.9161522342018136
0.9968814166873984,2.6145286561807968,0.35950841914950854,1.128712196398865,0.11625547722481146,3.3740706253569983,2.2691694473217203,1.9161522342018136
0.9967081297365401,2.5635734327694055,0.3491607059766222,1.1597431449081126,0.11575024969789653,3.0101831073264633,2.2400108734512556,1.8552853796640183
0.9967081297365401,2.5635734327694055,0.3491607059766222,1.1597431449081126,0.11575024969789653,3.0101831073264633,2.2400108734512556,1.8552853796640183
0.9967081297365401,2.5635734327694055,0.3491607059766222,1.1597431449081126,0.11575024969789653,3.0101831073264633,2.2400108734512556,1.8552853796640183
