h,gamma_pi,rho_i,phi_pi,phi_x,rho_z,rho_u,rho_m,sig_z,sig_u,sig_m
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
0.6539898788592141,0.2989445417809937,0.7551803432460736,1.7402983008647515,0.2449918511911838,0.7592295627229733,0.6020421953526162,0.35914889267481903,0.1931490861823894,0.13026666958418584,0.08006343199043756
