rho_i,phi_pi,phi_x,phi_q,rho_q,rho_r,rho_u,rho_m,sig_q,sig_r,sig_u,sig_m
0.7974815725742798,1.5776104715209434,0.196689376747849,0.09683421439808204,0.7732512633408297,0.7971556390177924,0.5309212452368164,0.3092530883009543,0.10384472726922388,0.15047770182877043,0.10596441688164514,0.07239124027041711
0.7967969060228629,1.5820478486389917,0.19936178168452817,0.09901891702829001,0.7732013940189945,0.7975007890994761,0.5309493877579461,0.30558557092374755,0.10402500190665072,0.15353003017468106,0.10772410741528742,0.07185986357276077
0.7967969060228629,1.5820478486389917,0.19936178168452817,0.09901891702829001,0.7732013940189945,0.7975007890994761,0.5309493877579461,0.30558557092374755,0.10402500190665072,0.15353003017468106,0.10772410741528742,0.07185986357276077
0.7967969060228629,1.5820478486389917,0.19936178168452817,0.09901891702829001,0.7732013940189945,0.7975007890994761,0.5309493877579461,0.30558557092374755,0.10402500190665072,0.15353003017468106,0.10772410741528742,0.07185986357276077
0.7989705185820174,1.6152231533537094,0.19835440159038695,0.10024276703076106,0.7728804846991366,0.7974731909214023,0.525867557553388,0.30292214978441334,0.10230063743874727,0.1501702288471443,0.10822082643043202,0.07290712740812923
0.7989705185820174,1.6152231533537094,0.19835440159038695,0.10024276703076106,0.7728804846991366,0.7974731909214023,0.525867557553388,0.30292214978441334,0.10230063743874727,0.1501702288471443,0.10822082643043202,0.07290712740812923
0.7989705185820174,1.6152231533537094,0.19835440159038695,0.10024276703076106,0.7728804846991366,0.7974731909214023,0.525867557553388,0.30292214978441334,0.10230063743874727,0.1501702288471443,0.10822082643043202,0.07290712740812923
0.7989705185820174,1.6152231533537094,0.19835440159038695,0.10024276703076106,0.7728804846991366,0.7974731909214023,0.525867557553388,0.30292214978441334,0.10230063743874727,0.1501702288471443,0.10822082643043202,0.07290712740812923
0.800586339519699,1.6302393169425444,0.20083194246806535,0.10009521855952405,0.7720387036147138,0.8007986927383054,0.5270118514243782,0.3003269121185253,0.10100403269889072,0.15242247926802382,0.10909401394303844,0.07522596533089321
0.8004635979216749,1.6375051562330891,0.20302438825009572,0.10113035037672181,0.7690558526676099,0.8026775185576897,0.5244282105981126,0.3006316180509468,0.10207521324241131,0.15161069951860032,0.10859023740736967,0.07433088771254895
0.8004635979216749,1.6375051562330891,0.20302438825009572,0.10113035037672181,0.7690558526676099,0.8026775185576897,0.5244282105981126,0.3006316180509468,0.10207521324241131,0.15161069951860032,0.10859023740736967,0.07433088771254895
0.8004635979216749,1.6375051562330891,0.20302438825009572,0.10113035037672181,0.7690558526676099,0.8026775185576897,0.5244282105981126,0.3006316180509468,0.10207521324241131,0.15161069951860032,0.10859023740736967,0.07433088771254895
0.8004635979216749,1.6375051562330891,0.20302438825009572,0.10113035037672181,0.7690558526676099,0.8026775185576897,0.5244282105981126,0.3006316180509468,0.10207521324241131,0.15161069951860032,0.10859023740736967,0.07433088771254895
0.8007430798170257,1.6050485541250241,0.20318975623469188,0.10218093082981985,0.7693257353191166,0.7997681161488013,0.5205632516545935,0.30419922121424714,0.10461356570152743,0.15080574746831066,0.10885636330490005,0.07244198511650564
