sig_d,sig_s,sig_m,beta,sigma,kappa,phi_pi,phi_x,log_posterior
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.594174024424975,2.2692036479307998,1.697926626015447,0.9924783977583382,1.8535730649432591,0.2298807147439998,1.071766175916929,0.21926218935395153,-590.1201568496009
3.732498381527871,2.1815768400340527,1.671250174742209,0.9922041573140599,1.5069464126253758,0.19702965934409616,1.0688729116507079,0.25822962599721777,-594.1436674649719
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
3.6683316693088215,2.3432962654649288,1.6137372114419077,0.9870052841789684,2.378512634304545,0.16874140979505936,1.089838277856249,0.18395130603413412,-593.4058301783498
